Stem,Year,DBH,Comment
122163,2014,5.7,bark-stripped
122614,1993,3.7,
122614,1996, NA,dead
122615,1993,5.6,
122615,1996,6.1,
122615,1999,6.5,
122615,2002,7.0,
122615,2005,7.6,
122615,2014,9.1,
122616,1993,6.0,
122616,1996,6.2,
122616,1999,6.5,
122616,2002,6.6,
122616,2005, NA,dead
122617,1993,15.9,
122617,1996,15.8,
122617,1999,16.1,
122617,2002,17.2,
122617,2005,16.3,
122617,2014,16.8,
122618,1993,22.4,
122618,1996,23.7,
122618,1999,24.9,
122618,2002,26.6,
122618,2005,27.9,
122618,2014,32.6,
122619,1993,3.5,
122619,1996,3.6,
122619,1999,3.7,
122619,2002,3.8,
122619,2005, NA,dead
122620,1993,19.9,
122620,1996,20.5,
122620,1999,20.7,
122620,2002,20.7,
122620,2005,20.9,
122620,2014, NA,dead
122621,1993,8.1,
122621,1996,8.4,
122621,1999,8.7,
122621,2002,8.9,
122621,2005,8.9,
122621,2014,9.0,bark-stripped
122622,1993,3.5,
122622,1996,3.7,
122622,1999,3.7,
122622,2002,3.9,
122622,2005,3.8,
122622,2014,3.9,
122623,1993,4.8,
122623,1996,6.2,
122623,1999,7.0,
122623,2002,7.4,
122623,2005,8.1,
122623,2014, NA,dead
122624,1993,12.7,
122624,1996,13.1,
122624,1999,13.5,
122624,2002,13.9,
122624,2005,14.0,
122624,2014,14.4,
122891,1993,3.1,
122891,1996,3.4,
122891,1999,3.6,
122891,2002,3.8,
122891,2005,4.1,
122891,2014,5.4,bark-stripped
RG210,2014,3.5,bark-stripped
RG212,2014,3.7,
RG214,2014,3.3,
RG215,2014,3.1,bark-stripped
RG216,2014, NA,deadnew
RG217,2014,3.3,bark-stripped
123164,1999,3.2,
123164,2002,3.3,
123164,2005,3.3,
123164,2014, NA,dead
123625,1993,3.5,
123625,1996,3.5,
123625,1999,3.5,
123625,2002,3.9,
123625,2005,3.6,
123625,2014,3.5,shrunk
123626,1993,20.5,
123626,1996,21.3,
123626,1999,21.8,
123626,2002,22.4,
123626,2005,22.8,
123626,2014,23.4,
123627,1993,5.3,
123627,1996,5.2,
123627,1999,5.3,
123627,2002,5.2,
123627,2005, NA,dead
123628,1993,8.5,
123628,1996, NA,dead
123629,1993,6.5,
123629,1996, NA,dead
123630,1993,7.3,
123630,1996,7.5,
123630,1999,7.6,
123630,2002,7.7,
123630,2005,7.6,
123630,2014, NA,dead
123631,1993,9.6,
123631,1996,9.7,
123631,1999,9.8,
123631,2002,9.9,
123631,2005,9.9,
123631,2014,9.8,shrunk
123809,2002,3.4,
123809,2005,3.5,
123809,2014, NA,dead
123890,1993,3.0,
123890,1996,3.0,
123890,1999,3.0,
123890,2002,3.0,
123890,2005,3.0,
123890,2014,3.0,
123938,1993,5.7,
123938,1996, NA,dead
RG228,2014,3.1,
124632,1993,4.2,
124632,1996,4.3,
124632,1999,4.6,
124632,2002,4.7,
124632,2005,4.8,
124632,2014,6.9,bark-stripped
124633,1993,3.1,
124633,1996,3.5,
124633,1999,4.2,
124633,2002,4.6,
124633,2005,4.8,
124633,2014,5.8,
124634,1993,9.0,
124634,1996,9.0,
124634,1999,9.2,
124634,2002,9.0,
124634,2005,9.2,
124634,2014,9.6,
124635,1993,5.0,
124635,1996,5.1,
124635,1999,5.1,
124635,2002,5.3,
124635,2005,5.1,
124635,2014,5.1,
124636,1993,12.7,
124636,1996,13.3,
124636,1999,13.6,
124636,2002,14.0,
124636,2005, NA,dead
124637,1993,4.9,
124637,1996,4.9,
124637,1999,4.9,
124637,2002,4.9,
124637,2005, NA,dead
124638,1993,3.9,
124638,1996, NA,dead
124639,1993,4.9,
124639,1996, NA,dead
124640,1993,3.7,
124640,1996,3.7,
124640,1999,3.7,
124640,2002,3.8,
124640,2005,3.6,
124640,2014, NA,dead
124641,1993,3.7,
124641,1996,3.7,
124641,1999,3.7,
124641,2002,3.7,
124641,2005,3.7,
124641,2014, NA,dead
124642,1993,4.5,
124642,1996,4.6,
124642,1999,4.6,
124642,2002,4.4,
124642,2005, NA,dead
124643,1993,9.0,
124643,1996,9.4,
124643,1999,9.6,
124643,2002,9.8,
124643,2005,9.8,
124643,2014,10.0,
124644,1993,27.6,
124644,1996,28.2,
124644,1999,29.4,
124644,2002,30.5,
124644,2005,30.8,
124644,2014,32.2,
124892,1993,4.1,
124892,1996,4.1,
124892,1999,4.1,
124892,2002,3.7,
124892,2005,4.1,
124892,2014,4.0,
124893,1993,3.4,
124893,1996,3.3,
124893,1999,3.4,
124893,2002,3.6,
124893,2005,3.5,
124893,2014,3.5,bark-stripped
RG239,2014,3.6,
RG241,2014,3.1,
125171,1999,3.1,
125171,2002, NA,dead
125645,1993,8.3,
125645,1996,8.7,
125645,1999,9.6,
125645,2002,10.2,
125645,2005,11.6,
125645,2014,14.9,bark-stripped
125646,1993,4.3,
125646,1996,5.1,
125646,1999,5.9,
125646,2002,6.4,
125646,2005,6.4,
125646,2014,6.9,
125647,1993,5.4,
125647,1996,5.5,
125647,1999,5.5,
125647,2002, NA,dead
125648,1993,3.2,
125648,1996, NA,dead
125895,1993,4.3,
125895,1996,4.8,
125895,1999,5.8,
125895,2002,6.7,
125895,2005,7.6,
125895,2014,13.9,
125896,1996,3.2,
125896,1999,3.3,
125896,2002,3.5,
125896,2005,3.4,
125896,2014,3.5,
125897,1993,3.3,
125897,1996,3.7,
125897,1999,4.6,
125897,2002,5.4,
125897,2005,6.0,
125897,2014,7.8,bark-stripped
RG247,2014,3.0,
RG249,2014,3.3,
126649,1993,10.3,
126649,1996,11.0,
126649,1999,13.0,
126649,2002,13.1,
126649,2005,13.0,
126649,2014, NA,dead
126651,1993,4.7,
126651,1996,5.3,
126651,1999,6.7,
126651,2002,7.8,
126651,2005,8.3,
126651,2014,8.8,
126652,1993,4.6,
126652,1996,5.3,
126652,1999,6.0,
126652,2002,6.2,
126652,2005,6.4,
126652,2014,7.1,
126653,1993,3.9,
126653,1996,4.0,
126653,1999,4.1,
126653,2002,4.1,
126653,2005, NA,dead
126654,1993,7.8,
126654,1996,7.8,
126654,1999,8.0,
126654,2002,7.6,
126654,2005, NA,dead
126655,1993,25.2,
126655,1996,25.7,
126655,1999,26.0,
126655,2002,26.2,
126655,2005,26.5,
126655,2014, NA,dead
126656,1993,7.0,
126656,1996,7.0,
126656,1999,7.1,
126656,2002,7.2,
126656,2005,7.3,
126656,2014,7.9,
126657,1993,4.3,
126657,1996,4.6,
126657,1999,5.5,
126657,2002,5.9,
126657,2005,6.0,
126657,2014,5.8,shrunk
126691,2005,3.2,
126691,2014,3.8,bark-stripped
126898,1993,4.9,
126898,1996,8.1,
126898,1999,8.5,
126898,2002,9.1,
126898,2005,9.3,
126898,2014,10.2,
126899,1993,3.2,
126899,1996,3.2,
126899,1999,3.2,
126899,2002,3.1,
126899,2005, NA,dead
RG256,2014,3.1,
RG257,2014,3.0,
127165,1999,3.0,
127165,2002,3.6,
127165,2005,3.9,
127165,2014,4.7,
127658,1993,18.5,
127658,1996,19.1,
127658,1999,20.8,
127658,2002,22.4,
127658,2005,24.1,
127658,2014,29.1,
127659,1993,10.8,
127659,1996,11.0,
127659,1999,11.3,
127659,2002,11.5,
127659,2005,11.3,
127659,2014,11.4,
127660,1993,13.5,
127660,1996,13.2,
127660,1999, NA,dead
127661,1993,5.9,
127661,1996,6.4,
127661,1999,7.0,
127661,2002, NA,dead
127662,1993,3.7,
127662,1996,4.2,
127662,1999,4.9,
127662,2002,5.6,
127662,2005,5.9,
127662,2014,7.5,
127663,1993,4.1,
127663,1996,4.1,
127663,1999,4.0,
127663,2002,4.4,
127663,2005,4.0,
127663,2014,4.1,
127664,1993,8.5,
127664,1996,8.6,
127664,1999,8.7,
127664,2002,8.7,
127664,2005,8.7,
127664,2014,9.0,
127665,1993,3.6,
127665,1996,3.9,
127665,1999,4.2,
127665,2002,4.6,
127665,2005,4.6,
127665,2014,4.8,
127666,1993,4.2,
127666,1996,4.3,
127666,1999,4.2,
127666,2002,4.3,
127666,2005, NA,dead
127667,1993,9.2,
127667,1996,9.5,
127667,1999,9.4,
127667,2002,9.6,
127667,2005,9.6,
127667,2014,10.4,
127668,1993,24.6,
127668,1996,26.9,
127668,1999,28.4,
127668,2002,30.3,
127668,2005,32.4,
127668,2014,37.6,
127669,1993,6.6,
127669,1996,7.1,
127669,1999, NA,dead
127670,1993,3.5,
127670,1996,4.1,
127670,1999,4.7,
127670,2002, NA,dead
127671,1993,3.1,
127671,1996, NA,dead
127672,1993,16.6,
127672,1996,17.3,
127672,1999,18.0,
127672,2002,18.7,
127672,2005,19.2,
127672,2014,22.8,bark-stripped
127692,2005,3.8,
127692,2014,4.5,
127901,1993,4.8,
127901,1996,4.9,
127901,1999,4.8,
127901,2002,4.9,
127901,2005,4.8,
127901,2014, NA,dead
RG265,2014,4.1,
RG268,2014,3.2,
RG271,2014,7.3,
RG273,2014,3.3,bark-stripped
128673,1993,3.3,
128673,1996,3.3,
128673,1999,3.3,
128673,2002,3.4,
128673,2005,3.4,
128673,2014, NA,dead
128674,1993,20.2,
128674,1996,20.6,
128674,1999,20.8,
128674,2002,20.9,
128674,2005,21.3,
128674,2014,23.0,
128675,1993,6.7,
128675,1996,6.5,
128675,1999,6.7,
128675,2002,6.7,
128675,2005,6.6,
128675,2014,6.6,
128677,1993,14.9,
128677,1996,16.1,
128677,1999,17.4,
128677,2002,18.7,
128677,2005,19.9,
128677,2014, NA,dead
128678,1993,9.3,
128678,1996,9.6,
128678,1999,9.7,
128678,2002,10.1,
128678,2005,10.6,
128678,2014,12.1,
128694,2005,6.8,
128694,2014,10.2,
128900,1993,3.2,
128900,1996,3.3,
128900,1999,3.3,
128900,2002,3.3,
128900,2005,3.4,
128900,2014, NA,dead
128902,1993,5.1,
128902,1996,5.2,
128902,1999,5.2,
128902,2002,5.2,
128902,2005,5.2,
128902,2014,5.1,
RG277,2014,3.8,bark-stripped
129679,1993,12.0,
129679,1996,11.8,
129679,1999,11.7,
129679,2002,11.5,
129679,2005,12.0,
129679,2014, NA,dead
129680,1993,9.2,
129680,1996,10.0,
129680,1999,10.5,
129680,2002,13.1,
129680,2005,13.9,
129680,2014,14.7,
129681,1993,9.0,
129681,1996,9.1,
129681,1999,9.3,
129681,2002,9.7,
129681,2005,10.2,
129681,2014,11.4,
129682,1993,11.3,
129682,1996,12.1,
129682,1999,12.8,
129682,2002,13.6,
129682,2005,13.8,
129682,2014,10.0,
129683,1993,6.5,
129683,1996,6.5,
129683,1999,6.5,
129683,2002,6.6,
129683,2005,6.5,
129683,2014, NA,dead
129684,1993,4.6,
129684,1996,4.6,
129684,1999,4.6,
129684,2002,4.6,
129684,2005,4.8,
129684,2014, NA,dead
129685,1993,6.2,
129685,1996,6.5,
129685,1999,6.5,
129685,2002,7.3,
129685,2005,7.6,
129685,2014,10.8,bark-stripped/frass
129686,1993,5.1,
129686,1996,5.5,
129686,1999,6.1,
129686,2002,6.9,
129686,2005,7.6,
129686,2014,9.2,bark-stripped
129687,1993,4.0,
129687,1996,4.1,
129687,1999,4.3,
129687,2002,4.9,
129687,2005,5.6,
129687,2014,6.5,
129693,2005,3.2,
129693,2014,4.2,bark-stripped (all circumference)
129695,2005,3.2,
129695,2014,3.6,
129696,2005,3.2,
129696,2014,4.8,bark-stripped
RG286,2014,3.6,
RG287,2014,4.0,
RG288,2014,3.0,
130756,1993,25.5,
130756,1996,25.8,
130756,1999,26.5,
130756,2002,26.8,
130756,2005,27.1,
130756,2014,28.2,
130757,1993,12.6,
130757,1996,13.1,
130757,1999,13.5,
130757,2002,13.9,
130757,2005,14.1,
130757,2014, NA,cut
130758,1993,4.6,
130758,1996,4.4,
130758,1999, NA,dead
130759,1993,8.9,
130759,1996,8.9,
130759,1999,9.0,
130759,2002,9.2,
130759,2005,9.4,
130759,2014, NA,cut
130760,1993,15.8,
130760,1996,15.8,
130760,1999,15.9,
130760,2002,16.1,
130760,2005,16.0,
130760,2014, NA,cut
130761,1993,10.9,
130761,1996,10.8,
130761,1999,10.9,
130761,2002,11.1,
130761,2005,11.3,
130761,2014, NA,cut
130763,1993,4.2,
130763,1996,4.1,
130763,1999, NA,dead
130764,1993,15.4,
130764,1996,15.9,
130764,1999,16.0,
130764,2002,16.6,
130764,2005,16.6,
130764,2014,17.5,
130765,1993,3.4,
130765,1996,3.4,
130765,1999,3.4,
130765,2002,3.4,
130765,2005,3.5,
130765,2014, NA,cut
131750,1993,4.8,
131750,1996,4.8,
131750,1999,4.9,
131750,2002,5.0,
131750,2005,5.0,
131750,2014,5.2,
131751,1993,13.2,
131751,1996,14.0,
131751,1999,14.9,
131751,2002,15.8,
131751,2005,16.5,
131751,2014,18.7,
131752,1993,3.8,
131752,1996,4.1,
131752,1999,4.4,
131752,2002,4.7,
131752,2005,5.0,
131752,2014,5.9,
131753,1993,3.7,
131753,1996,3.7,
131753,1999, NA,dead
131754,1993,26.0,
131754,1996,26.9,
131754,1999,26.8,
131754,2002,28.0,
131754,2005,28.2,
131754,2014,31.9,
131755,1993,19.1,
131755,1996,20.0,
131755,1999,20.7,
131755,2002,22.2,
131755,2005,22.4,
131755,2014,25.7,
132747,1993,23.1,
132747,1996,23.5,
132747,1999,24.0,
132747,2002,24.8,
132747,2005,25.0,
132747,2014,26.7,
132748,1993,17.7,
132748,1996,18.7,
132748,1999,20.3,
132748,2002,21.7,
132748,2005,22.3,
132748,2014,24.4,
132749,1993,4.2,
132749,1996,4.4,
132749,1999,4.5,
132749,2002,4.5,
132749,2005,4.5,
132749,2014, NA,dead
RG301,2014,3.6,
RG304,2014,3.0,
133166,1999,3.2,
133166,2002,3.3,
133166,2005,3.3,
133166,2014,3.2,
133167,1999,3.2,
133167,2002,3.4,
133167,2005,3.4,
133167,2014,3.4,
133168,1999,3.1,
133168,2002,3.4,
133168,2005,3.6,
133168,2014,4.4,
133169,1999,3.1,
133169,2002,3.3,
133169,2005,3.5,
133169,2014,4.2,bark-stripped (all circumference)
133170,1999,3.4,
133170,2002,3.5,
133170,2005,3.5,
133170,2014,3.7,
133736,1993,10.3,
133736,1996,11.0,
133736,1999,11.6,
133736,2002,12.0,
133736,2005,12.1,
133736,2014, NA,dead
133737,1993,19.9,
133737,1996,20.9,
133737,1999,21.6,
133737,2002,22.4,
133737,2005,23.0,
133737,2014,24.2,
133738,1996,3.2,
133738,1999,3.5,
133738,2002,3.3,
133738,2005,3.8,
133738,2014,4.6,bark-stripped
133739,1993,7.2,
133739,1996,7.6,
133739,1999,7.7,
133739,2002,7.8,
133739,2005,7.6,
133739,2014, NA,dead
133740,1993,3.8,
133740,1996,3.7,
133740,1999, NA,dead
133741,1993,7.8,
133741,1996,8.8,
133741,1999,9.8,
133741,2002,11.3,
133741,2005,12.0,
133741,2014,13.9,
133742,1993,8.5,
133742,1996,8.2,
133742,1999, NA,dead
133743,1993,7.2,
133743,1996,7.1,
133743,1999, NA,dead
133744,1993,8.1,
133744,1996,7.8,
133744,1999, NA,dead
133745,1993,7.3,
133745,1996,7.1,
133745,1999, NA,dead
133746,1993,3.0,
133746,1996,3.3,
133746,1999,3.5,
133746,2002,3.7,
133746,2005,3.8,
133746,2014,3.9,bark-stripped
RG309,2014,3.1,bark-stripped
134727,1993,3.8,
134727,1996,3.9,
134727,1999,4.0,
134727,2002,4.2,
134727,2005,4.2,
134727,2014,4.5,
134728,1993,3.6,
134728,1996,4.1,
134728,1999,4.4,
134728,2002,4.6,
134728,2005,5.1,
134728,2014,6.7,bark-stripped
134731,1993,3.1,
134731,1996,3.2,
134731,1999,3.3,
134731,2002,3.3,
134731,2005,3.4,
134731,2014,3.8,bark-stripped
134732,1993,4.2,
134732,1996,4.7,
134732,1999,5.9,
134732,2002,7.3,
134732,2005,8.2,
134732,2014,11.4,
134733,1993,5.3,
134733,1996,5.8,
134733,1999,6.2,
134733,2002,6.5,
134733,2005,6.7,
134733,2014, NA,dead
134734,1993,3.3,
134734,1996,3.3,
134734,1999, NA,dead
134735,1993,3.6,
134735,1996,3.3,
134735,1999,3.3,
134735,2002,3.2,
134735,2005, NA,dead
RG313,2014,4.5,
RG320,2014,3.4,bark-stripped
RG321,2014,3.0,
135171,2005,3.3,
135171,2014,3.9,bark-stripped
135324,2005,3.3,
135324,2014,3.7,
135325,2005,3.1,
135325,2014,3.5,bark-stripped
135720,1993,10.4,
135720,1996,10.5,
135720,1999,10.7,
135720,2002,10.8,
135720,2005,10.8,
135720,2014,10.9,
135721,1993,9.6,
135721,1996,9.9,
135721,1999,10.3,
135721,2002,10.7,
135721,2005,11.1,
135721,2014,11.7,
135722,1993,10.7,
135722,1996,10.8,
135722,1999,11.2,
135722,2002,11.4,
135722,2005,11.5,
135722,2014,11.6,
135723,1993,4.4,
135723,1996,4.4,
135723,1999,4.4,
135723,2002,4.5,
135723,2005,4.5,
135723,2014, NA,dead
135724,1993,28.9,
135724,1996,32.3,
135724,1999,35.3,
135724,2002,38.5,
135724,2005,41.5,
135724,2014,47.7,
135725,1993,16.7,
135725,1996,17.8,
135725,1999,18.3,
135725,2002,18.7,
135725,2005,19.1,
135725,2014,19.3,
RG328,2014,4.0,bark-stripped
RG329,2014,4.0,
RG460,2014,3.1,
136172,1999,3.8,
136172,2002,5.4,
136172,2005,6.0,
136172,2014,9.0,bark-stripped
136173,1999,3.1,
136173,2002,3.9,
136173,2005,4.7,
136173,2014,8.4,bark-stripped (all circumference)
136391,1996,3.7,
136391,1999,4.3,
136391,2002,4.8,
136391,2005,5.0,
136391,2014,5.2,
136716,1993,3.4,
136716,1996,3.7,
136716,1999,4.3,
136716,2002,4.9,
136716,2005,5.2,
136716,2014, NA,dead
136717,1993,9.7,
136717,1996,10.8,
136717,1999,12.0,
136717,2002,13.1,
136717,2005,14.0,
136717,2014,15.5,
136718,1993,3.1,
136718,1996,3.4,
136718,1999,4.0,
136718,2002,4.4,
136718,2005,4.5,
136718,2014,5.0,
137699,1993,3.7,
137699,1996,3.7,
137699,1999,3.8,
137699,2002,3.8,
137699,2005,3.8,
137699,2014,3.8,
137700,1993,4.0,
137700,1996,4.1,
137700,1999,4.7,
137700,2002,5.0,
137700,2005,5.2,
137700,2014,5.5,
137701,1993,3.7,
137701,1996,4.0,
137701,1999,4.6,
137701,2002,4.7,
137701,2005,4.7,
137701,2014,4.9,
137703,1993,3.9,
137703,1996,3.8,
137703,1999, NA,dead
137704,1993,9.8,
137704,1996,10.1,
137704,1999,10.6,
137704,2002,11.2,
137704,2005,12.1,
137704,2014,16.6,
137705,1993,14.7,
137705,1996,14.7,
137705,1999,15.1,
137705,2002,16.3,
137705,2005,16.7,
137705,2014,20.6,
137706,1993,47.3,
137706,1996,47.8,
137706,1999,48.7,
137706,2002,50.1,
137706,2005,50.4,
137706,2014, NA,dead
137707,1993,3.8,
137707,1996,3.9,
137707,1999, NA,dead
137708,1993,5.0,
137708,1996,5.0,
137708,1999,5.0,
137708,2002,5.1,
137708,2005,5.0,
137708,2014, NA,dead
137709,1993,26.3,
137709,1996,26.7,
137709,1999,26.2,weaken
137709,2002,26.2,
137709,2005, NA,dead
137710,1993,25.1,
137710,1996,25.4,
137710,1999,25.1,weaken
137710,2002,25.2,
137710,2005,24.9,weaken
137710,2014, NA,dead
137711,1993,9.6,
137711,1996,9.6,
137711,1999,9.6,
137711,2002,10.0,
137711,2005,10.0,
137711,2014, NA,dead
137712,1993,4.6,
137712,1996,5.1,
137712,1999,6.0,
137712,2002,6.7,
137712,2005,7.0,
137712,2014,7.3,
137713,1993,3.6,
137713,1996,3.6,
137713,1999, NA,dead
137714,1993,3.9,
137714,1996,4.6,
137714,1999,5.4,
137714,2002,6.5,
137714,2005,7.0,
137714,2014,7.9,
137715,1993,5.9,
137715,1996,6.6,
137715,1999,7.8,
137715,2002,7.9,
137715,2005,7.9,
137715,2014, NA,dead
137903,1993,3.9,
137903,1996,3.9,
137903,1999,3.9,
137903,2002,3.8,
137903,2005, NA,dead
137904,1993,3.4,
137904,1996, NA,dead
RG347,2014,3.2,
138691,1993,14.6,
138691,1996,14.6,
138691,1999,14.6,
138691,2002,14.8,
138691,2005,15.0,
138691,2014,15.7,
138692,1993,3.0,
138692,1996,3.0,
138692,1999,3.0,
138692,2002,3.3,
138692,2005,3.5,
138692,2014,3.6,
138693,1993,10.8,
138693,1996,11.3,
138693,1999,11.9,
138693,2002,13.0,
138693,2005,13.8,
138693,2014,15.4,
138694,1993,22.6,
138694,1996,23.7,
138694,1999,25.6,
138694,2002,26.4,
138694,2005,26.3,
138694,2014,26.8,
138695,1993,17.3,
138695,1996,17.4,
138695,1999,18.1,
138695,2002,18.8,
138695,2005,19.1,
138695,2014,20.9,
138696,1993,16.2,
138696,1996,16.5,
138696,1999,16.4,
138696,2002,16.4,
138696,2005,16.0,
138696,2014,16.5,
138697,1993,4.5,
138697,1996,4.4,
138697,1999,4.6,
138697,2002,4.8,
138697,2005,4.7,
138697,2014,4.7,
138698,1993,3.6,
138698,1996,3.7,
138698,1999,4.2,
138698,2002,4.4,
138698,2005,4.3,
138698,2014,4.3,
138905,1993,7.3,
138905,1996,7.4,
138905,1999,7.3,
138905,2002,7.4,
138905,2005,7.4,
138905,2014,7.7,
138906,1993,9.7,
138906,1996, NA,dead
RG350,2014,4.1,bark-stripped
139688,1993,22.4,
139688,1996,22.7,
139688,1999,22.9,
139688,2002,23.7,
139688,2005,24.3,
139688,2014,27.7,
139689,1993,12.2,
139689,1996,11.5,weaken
139689,1999,11.5,
139689,2002, NA,dead
139690,1993,3.1,
139690,1996,3.2,
139690,1999,4.0,
139690,2002,5.0,
139690,2005,5.5,
139690,2014,7.1,
RG416,2014,3.9,
RG417,2014,3.4,
140766,1993,7.2,
140766,1996,7.7,
140766,1999,8.3,
140766,2002,8.9,
140766,2005,9.8,
140766,2014,12.7,
140767,1993,11.2,
140767,1996,11.5,
140767,1999,11.5,
140767,2002,11.5,
140767,2005,11.7,
140767,2014,13.2,
140768,1993,10.8,
140768,1996,10.8,
140768,1999,10.8,
140768,2002,11.0,
140768,2005,11.4,
140768,2014, NA,cut
140769,1993,22.9,
140769,1996,24.7,
140769,1999, NA,dead
140770,1993,12.0,
140770,1996,12.9,
140770,1999,13.4,
140770,2002,13.5,
140770,2005,13.5,
140770,2014, NA,dead
140771,1993,8.6,
140771,1996,8.8,
140771,1999,8.6,
140771,2002,8.4,
140771,2005,8.4,
140771,2014, NA,dead
140772,1993,4.7,
140772,1996,4.8,
140772,1999,4.7,
140772,2002,4.7,
140772,2005,4.6,
140772,2014,5.1,
140773,1993,3.3,
140773,1996,3.4,
140773,1999,3.4,
140773,2002, NA,dead
RG422,2014,3.9,
141774,1993,5.9,
141774,1996,6.3,
141774,1999,6.5,
141774,2002,7.1,
141774,2005,7.7,
141774,2014,9.4,
141775,1993,5.3,
141775,1996,5.4,
141775,1999,5.4,
141775,2002,5.4,
141775,2005,5.6,
141775,2014,6.3,
141776,1993,22.6,
141776,1996,23.8,
141776,1999,24.7,
141776,2002,25.5,
141776,2005,26.5,
141776,2014,30.3,
141777,1993,7.7,
141777,1996,7.6,
141777,1999,7.6,
141777,2002,7.6,
141777,2005, NA,dead
141778,1993,15.2,
141778,1996,15.6,
141778,1999,15.9,
141778,2002,16.5,
141778,2005,17.3,
141778,2014,20.9,
141779,1993,11.5,
141779,1996,12.1,
141779,1999, NA,dead
141780,1993,16.6,
141780,1996,17.8,
141780,1999,18.9,
141780,2002,19.4,
141780,2005,20.2,
141780,2014,22.4,
141782,1993,16.4,
141782,1996,17.0,
141782,1999,17.6,
141782,2002,18.1,
141782,2005,18.8,
141782,2014,21.5,
141783,1993,11.8,
141783,1996,11.9,
141783,1999,11.9,
141783,2002,12.0,
141783,2005,12.0,
141783,2014,12.0,
RG431,2014,3.8,
142784,1993,4.0,
142784,1996,4.1,
142784,1999,4.0,
142784,2002,4.0,
142784,2005,4.0,
142784,2014,4.2,wounded
142785,1993,16.6,
142785,1996,17.3,
142785,1999,18.2,
142785,2002,18.7,
142785,2005,19.1,
142785,2014,19.6,
142786,1993,12.5,
142786,1996,13.0,
142786,1999,13.2,
142786,2002,13.5,
142786,2005,13.5,
142786,2014,13.7,
142787,1993,19.7,
142787,1996,20.3,
142787,1999,20.8,
142787,2002,21.3,
142787,2005,21.7,
142787,2014,22.8,
142788,1993,15.1,
142788,1996,16.2,
142788,1999,16.9,
142788,2002,17.9,
142788,2005,18.1,
142788,2014, NA,dead
142789,1993,19.0,
142789,1996,19.9,
142789,1999,20.1,
142789,2002,20.9,
142789,2005,21.1,
142789,2014,22.3,
RG434,2014,3.4,bark-stripped
143790,1993,12.5,
143790,1996,13.2,
143790,1999,13.8,
143790,2002,14.4,
143790,2005,14.9,
143790,2014,15.9,
143791,1993,9.1,
143791,1996,9.3,
143791,1999,9.4,
143791,2002,9.6,
143791,2005,9.7,
143791,2014,10.0,
143792,1993,10.4,
143792,1996,10.7,
143792,1999,10.5,
143792,2002,10.5,
143792,2005,10.7,
143792,2014, NA,dead
143793,1993,13.7,
143793,1996,14.6,
143793,1999,15.7,
143793,2002,16.7,
143793,2005,17.8,
143793,2014,19.6,bark-stripped
143794,1993,18.1,
143794,1996,18.9,
143794,1999,19.0,
143794,2002,19.2,
143794,2005,19.6,
143794,2014, NA,dead
143795,1993,14.8,
143795,1996,15.4,
143795,1999,15.8,
143795,2002,16.1,
143795,2005,16.7,
143795,2014,17.6,
143796,1993,9.9,
143796,1996,10.5,
143796,1999,11.3,
143796,2002,12.2,
143796,2005,13.4,
143796,2014,16.8,
143797,1999,3.1,
143797,2002,3.2,
143797,2005,3.2,
143797,2014,3.8,
RG442,2014,3.1,
RG441,2014,4.0,bark-stripped
144798,1993,14.3,
144798,1996,15.7,
144798,1999,16.9,
144798,2002,17.0,
144798,2005,16.9,
144798,2014, NA,dead
144799,1993,33.2,
144799,1996,34.7,
144799,1999,36.0,
144799,2002,37.4,
144799,2005,38.8,
144799,2014,43.6,
144800,1993,4.1,
144800,1996,4.0,
144800,1999,4.0,
144800,2002,4.1,
144800,2005,4.1,
144800,2014, NA,dead
144801,1993,22.1,
144801,1996,23.5,
144801,1999,23.9,
144801,2002,24.4,
144801,2005,24.7,
144801,2014, NA,dead
144802,1993,10.2,
144802,1996,10.4,
144802,1999,10.3,
144802,2002, NA,dead
144803,1993,4.9,
144803,1996,4.7,
144803,1999, NA,dead
RG444,2014,3.1,bark-stripped
RG452,2014,4.9,bark-stripped (all circumference)
145300,2002,3.3,
145300,2005,3.5,
145300,2014,4.4,
145326,2005,3.1,
145326,2014,4.5,
145327,2005,3.2,
145327,2014,4.8,
145608,1996,3.3,
145608,1999,3.7,
145608,2002,4.2,
145608,2005,4.6,
145608,2014,6.4,
145609,1996,3.1,
145609,1999,3.2,
145609,2002,3.3,
145609,2005,3.2,
145609,2014,4.7,
145805,1993,3.8,
145805,1996,3.9,
145805,1999,3.8,fallen
145805,2002, NA,dead
145806,1993,6.0,
145806,1996,7.4,
145806,1999,8.8,
145806,2002,10.0,
145806,2005,12.0,
145806,2014,20.0,
145807,1993,4.4,
145807,1996,4.7,
145807,1999,4.8,
145807,2002,4.8,
145807,2005,4.9,
145807,2014,4.9,
145808,1993,9.5,
145808,1996, NA,dead
145809,1993,4.0,
145809,1996, NA,dead
145810,2005,3.2,
145810,2014,3.2,wounded
145811,1993,6.7,
145811,1996, NA,dead
145812,1999,3.5,
145812,2002,4.1,
145812,2005,4.4,
145812,2014,4.7,
145813,1993,6.8,
145813,1996,7.2,
145813,1999,7.3,
145813,2002,7.3,
145813,2005,7.3,
145813,2014, NA,dead
145814,1993,11.0,
145814,1996,11.8,
145814,1999,12.7,
145814,2002,13.4,
145814,2005,14.0,
145814,2014,15.6,
RG463,2014,3.4,
RG466,2014,5.0,bark-stripped
146301,2002,3.3,
